cow_id,file_name,geo_dist_0_1,geo_dist_0_2,geo_dist_0_3,geo_dist_0_4,geo_dist_0_5,geo_dist_0_6,geo_dist_0_7,geo_dist_1_2,geo_dist_1_3,geo_dist_1_4,geo_dist_1_5,geo_dist_1_6,geo_dist_1_7,geo_dist_2_3,geo_dist_2_4,geo_dist_2_5,geo_dist_2_6,geo_dist_2_7,geo_dist_3_4,geo_dist_3_5,geo_dist_3_6,geo_dist_3_7,geo_dist_4_5,geo_dist_4_6,geo_dist_4_7,geo_dist_5_6,geo_dist_5_7,geo_dist_6_7,geo_angle_spine,geo_angle_rump,geo_angle_pelvis,geo_area_hip
1122,20260102_142405_baia23_VIPWX.jpg,0.2866861804669036,0.7469644751894159,0.7579826513807605,0.8190428048661424,1.0,1.05973083413005,1.065115924568898,0.4819767909084043,0.4839682082442208,0.5326013672209604,0.7136283901903462,0.776760237117599,0.7785299956894408,0.40648757582623657,0.22761665278169227,0.3441114007843744,0.3482899894170245,0.43422911566298794,0.22062616974576912,0.3405994290811693,0.44979105185934315,0.3621415753896543,0.18104570321062977,0.25960259384216355,0.25155728162135976,0.1173874131210475,0.09142715949345404,0.1703149983743297,176.82159667474633,72.8327378158877,108.66217569280967,0.09667831294701296
1122,20260106_062826_baia13_IPC1.jpg,0.34559516910476956,0.7885880912914346,0.7914559160036987,0.8392657780694316,1.0,1.017316460496768,1.0181872318122356,0.4503080297600532,0.4695630590130264,0.4937682431597472,0.6552648427412997,0.6717364185667961,0.6776411834137985,0.3429655707632192,0.1495980512576861,0.28290642564034824,0.2710696244199474,0.34894296202866065,0.2200843739480222,0.28907562309046053,0.3339444481137904,0.2606215138253855,0.1646297224483013,0.17832181306647008,0.21100715025332692,0.052839923996599585,0.08490205420641989,0.1339546616200139,175.00421749603828,73.67490345887968,152.29034393428202,0.05838735765306791
1122,20260101_063110_baia20_IPC2.jpg,0.3162251588759514,0.7518643408163368,0.7581993048105229,0.8170087103946446,1.0,1.0644204374204385,1.059736489659055,0.4493379809508607,0.4599493229404751,0.500783913213501,0.6838592064379747,0.7494591909092109,0.7458807030454884,0.3641760040693077,0.18777943561262753,0.3265286081604015,0.3405470850985296,0.42453584458842175,0.21377364270858532,0.32020922718418604,0.42885068279841587,0.3331199534908703,0.18390087669395996,0.2568265223086425,0.2612121019948011,0.11649415130453371,0.10470604279295667,0.18851137026812015,178.39937632388845,68.53243774113133,116.80791320517122,0.08953906709731856
1122,20260101_062713_baia20_IPC2.jpg,0.34976280013374444,0.7474307612631553,0.7455820105757858,0.8162782533317866,1.0,1.054233902609875,1.0444534302831339,0.4232322865707098,0.41775206552064675,0.46660910252648474,0.6502512884429905,0.7070229584387575,0.6961386946554234,0.4029982079565693,0.21887770162429818,0.3561834557402215,0.34804917036812894,0.4330280239732869,0.22879216249240864,0.3361274696775004,0.44352033708111044,0.3417396351017448,0.1850768971577429,0.2496366088401672,0.24338967803219702,0.12166623538170454,0.08164608901109839,0.18172210997113578,179.36182885198826,71.1303446592227,125.56117265864383,0.09526019276047869
1122,RLC1_00_20260104143245_baia12_RLC1.jpg,0.2923587108462398,0.7896296142224295,0.7747916742750914,0.8328816649901931,1.0,1.0733170789163153,1.0558241917353681,0.5082628500953683,0.4971120636523035,0.5405229339891856,0.7077245081894061,0.7815880231663737,0.7670606278790582,0.3659701501441509,0.18258534556518122,0.29877941517797507,0.32095899125549127,0.41664508091050856,0.2106208087656793,0.30401751836280727,0.4095093257319224,0.3009174732403134,0.1681274439167389,0.2461802079697917,0.25572673537185103,0.1076351359031952,0.12926999915269358,0.20230622138174154,178.37418569072133,74.75745224813369,116.99563489679315,0.08527247882156165
1122,20260109_064303_baia23_VIPWX.jpg,0.29239450412015533,0.7600251752241045,0.7552523977049388,0.8158463792277961,1.0,1.0784623959558808,1.0659859048231048,0.4831631702871434,0.47879896318821025,0.5234789547396088,0.7076114357316262,0.7875419193616688,0.775866363935267,0.3895557667096712,0.20233730426132276,0.33196832493316447,0.35467284484357814,0.44754784946600124,0.22157697155408027,0.33040047820985174,0.44911134029800753,0.34040568639373686,0.18473843725606628,0.2718468814651098,0.2729833121844149,0.1229325660506949,0.12338864005479042,0.20612516297277947,179.56503229535107,72.04771346995103,113.61037350631918,0.09972025951173374
1122,RLC4_00_20260102064425_baia1_RLC4.jpg,0.30928646876773047,0.7382811274588658,0.7283322594188514,0.7849914462686458,1.0,1.096550374206328,1.0713911086295318,0.4392000534802396,0.4505768820038092,0.4767181554288507,0.6921384849557259,0.7873151706982809,0.7699020207131694,0.39695076440360866,0.20309124755187088,0.3533289645109099,0.3937831927522649,0.47773408955354324,0.2240205654372726,0.35623850603311424,0.49136518634846726,0.3711545417562305,0.21552223363788806,0.31994874075383684,0.3091803301362453,0.13879814737474264,0.1346151427253895,0.22384582256286809,173.38311538937648,68.03084970727086,109.90206204957266,0.1153932340496852
1122,20260102_215419_baia17_IPC1.jpg,0.3941556415012892,0.7886048790731861,0.7759710312321352,0.8417513679371857,1.0,1.0666612999194989,1.0402314701387188,0.4203150922263834,0.4148025095376431,0.44794415666234993,0.6065143560486741,0.6731171467572014,0.6497308459626895,0.4290185269445708,0.24278452510120985,0.34380986548131554,0.34165435814870554,0.4165904821905662,0.22230405539416426,0.31299613244198665,0.42236734801022013,0.31284525101209854,0.15882465320313138,0.23584072719424123,0.21110305612917526,0.11405939005751753,0.0750513195197928,0.16189065544316497,175.7086613795113,81.41843120725089,116.22792876413385,0.08795325081197487
1122,RLC2_00_20260112215726_baia5_RLC2.jpg,0.2704746822163027,0.7596497335233074,0.7676100228008929,0.8256768028392207,1.0,1.0687350400364495,1.0807013322835464,0.49937392465114233,0.5173060974903031,0.5552656473874893,0.7299039404978628,0.7986023712129235,0.814628301483357,0.40538780501939375,0.20059326284573528,0.33417646012641405,0.3483283408503674,0.46831695039556853,0.24298749647795148,0.3311157849721933,0.4417125249041303,0.3447670452161089,0.17609693077201305,0.2497718112221958,0.2867115956828178,0.11455902953325113,0.14108152368315352,0.21497349221352507,176.45023485757886,75.08171470932554,114.07442947044639,0.10313006448956807
1122,20260106_062240_baia13_IPC3.jpg,0.26633357269599994,0.6886452579135357,0.743009981227911,0.7804466256636046,1.0,1.108956294149356,1.099886803024222,0.4490263037921081,0.4841751018435755,0.5145409512691083,0.7345815973555413,0.8507861769036467,0.8336129817509642,0.39176780993995314,0.24570095285408008,0.39156376686324057,0.43806776057022195,0.5056669043074508,0.18399724607991924,0.34178087839820076,0.5187519934202249,0.40387315840728977,0.2206635475815037,0.3648158865583489,0.32046064472698577,0.18809328957819904,0.11410770463255898,0.2188680598502,174.45461219388224,64.16165749753003,89.3373788078088,0.12559538250226326
