cow_id,file,geo_dist_hooks,geo_dist_pins,geo_angle_spine,geo_area_hip,pose_tilt,img_back_mean_b,img_back_std_b,img_back_mean_g,img_back_std_g,img_back_mean_r,img_back_std_r,img_back_sift_count,img_hip_mean_b,img_hip_std_b,img_hip_mean_g,img_hip_std_g,img_hip_mean_r,img_hip_std_r,img_hip_sift_count,img_tail_mean_b,img_tail_std_b,img_tail_mean_g,img_tail_std_g,img_tail_mean_r,img_tail_std_r,img_tail_sift_count
1386,RLC2_00_20260101062559_baia9_RLC2.jpg,0.3900379399687849,0.20337646534269493,179.46696,0.09667674747156463,-0.46363342,97.994375,8.957013640682646,98.000625,8.967824407813469,97.9925,8.969877019781263,2,64.686875,10.53411494784327,64.686875,10.53411494784327,64.7575,10.418790416838224,0,93.966875,10.438128555175732,93.9675,10.439298048719559,93.96,10.461938156957343,0
1386,20260110_143208_baia23_VIPWX.jpg,0.3884514503969028,0.19420934564143916,180.0,0.10267214056494321,1.1537836,101.5325,16.30422318756708,101.543125,16.315503064091374,101.5325,16.319549434650455,0,116.086875,10.750724521369479,116.123125,10.743624399353088,116.1225,10.74703418390395,0,114.569375,13.784282248611099,114.624375,13.785437274869993,114.5925,13.796564563325175,1
1386,RLC2_00_20260107214148_baia9_RLC2.jpg,0.33542530633712814,0.21118224199116378,179.55807,0.08239914058960082,-0.40704188,88.350625,16.019525183643083,88.363125,16.03656026816147,88.325625,16.049247439035106,30,97.944375,14.250615104597241,97.96375,14.271735561504073,97.940625,14.283849257443702,14,104.375625,17.371802752143342,104.409375,17.398183442801578,104.383125,17.40898016066349,3
1386,20260108_065910_baia23_VIPWX.jpg,0.40643807095906714,0.21914803232543523,177.44893,0.11335118160501763,0.8879954,110.6125,30.335908487302635,110.6425,30.36578574234495,110.614375,30.36012052610093,8,127.263125,11.741705167239338,127.32875,11.74960311829723,127.304375,11.778921039695232,1,109.885,22.60551426090546,109.919375,22.62441434842845,109.9,22.634486961272174,3
1386,20260107_063811_baia19_IPC2.jpg,0.41325843344503266,0.2062454081259261,179.21838,0.12498242718739232,-2.8072264,93.5725,5.146818799025278,93.5725,5.146818799025278,93.57375,5.1518987701137915,0,98.1225,15.59903823157056,98.13875,15.615040776043463,98.118125,15.62879302711425,2,111.656875,14.535702261479319,111.699375,14.544853028111868,111.681875,14.552643109908763,8
1391,20260108_065313_baia13_IPC3.jpg,0.4326352292244674,0.21634304495923093,177.26842,0.13049930395649692,-2.7992263,113.6975,19.124878921185356,113.7125,19.132625113925165,113.70875,19.138382205335432,0,57.286875,16.475157897099955,57.313125,16.466559377549853,57.483125,16.405363916547998,3,67.675625,48.69943948198352,67.82,48.63432532687176,67.693125,48.70403168870494,6
1391,20260108_141804_baia23_VIPWX.jpg,0.4071015366514687,0.1930832265237865,176.81271,0.10659243111523131,-2.4874003,107.265,29.339943336686932,107.285625,29.36601425729026,107.26875,29.361395120761888,3,99.8625,11.791886776508669,99.90125,11.83655348644613,99.87625,11.836582527803369,5,198.210625,51.674099044970056,198.228125,51.6680131607978,198.21125,51.674368631242125,11
1391,20260108_065813_baia13_IPC3.jpg,0.4399362460646777,0.22800356824780277,179.40094,0.14214697794588274,-1.5356175,111.3275,19.501672844912562,111.3675,19.541908651664503,111.361875,19.55059900576898,0,88.310625,42.823654527718375,88.31875,42.82586424624143,88.266875,42.84091972325495,4,95.49125,62.628367561652915,95.5575,62.60322830134241,95.515,62.61300603708466,9
1391,RLC2_00_20260114063021_baia7_RLC2.jpg,0.430657014259969,0.2409417694574381,176.8504,0.11890173219869257,6.434508,133.91875,46.44305274675105,133.95875,46.45579402440023,133.92625,46.46105423833493,21,134.046875,32.58578567004906,134.086875,32.598302528419715,134.0725,32.59387969772853,42,118.3875,44.02946279197601,118.435,44.03922427790935,118.405625,44.04552864206961,39
1391,20260103_145014_baia14_IPC3.jpg,0.40287346507718685,0.1908320321151191,179.42426,0.0932756547217421,0.4824975,77.82125,10.269459500747837,77.82125,10.269459500747837,77.795,10.282593301302937,0,91.620625,11.57321042793982,91.626875,11.585018460683393,91.604375,11.605132737688741,1,197.999375,33.83536426003679,198.025625,33.82013037170872,198.005,33.82299476687421,20
