cow_id,file_name,pose_spine_tilt,dist_hooks_norm,dist_pins_norm,dist_loin_norm,angle_spine_curvature,angle_rump_openness,area_hip_norm,color_avg_b,color_std_b,color_avg_g,color_std_g,color_avg_r,color_std_r
1106,RLC1_00_20260102145351_baia11_RLC1.jpg,1.0700878,0.3760806683870088,0.20275279406165136,0.7129734153932966,179.65112,77.56411,0.08489367450219405,133.76666666666668,30.57829658797596,133.76666666666668,30.57829658797596,133.76666666666668,30.57829658797596
1106,RLC2_00_20260109063223_baia9_RLC2.jpg,-0.026080428,0.38844099979545593,0.20849457865957294,0.6887586311489189,176.23938,79.147644,0.08709994801829488,48.995555555555555,10.374326335409942,48.995555555555555,10.374326335409942,48.995555555555555,10.374326335409942
1106,20260110_065511_baia19_IPC2.jpg,-3.5929666,0.4034114139412633,0.20968020524918385,0.7131054453871508,177.58629,73.740265,0.11141427827226907,48.94111111111111,16.104584540120136,48.94111111111111,16.104584540120136,48.94111111111111,16.104584540120136
1106,20260108_071510_baia21_IPC2.jpg,4.518286,0.41564534598987857,0.14802719905507317,0.6448586397826651,175.75946,83.62433,0.06987994849477087,61.934444444444445,3.3134628113906963,61.934444444444445,3.3134628113906963,61.934444444444445,3.3134628113906963
1106,20260103_215208_baia22_VIPWX.jpg,-0.19060758,0.40334338769441247,0.21363643042669758,0.7076503808526948,178.93375,72.46396,0.10735299614286188,33.83555555555556,3.110495177124308,33.83555555555556,3.110495177124308,33.83555555555556,3.110495177124308
1106,20260106_065203_baia23_VIPWX.jpg,-0.81262535,0.4039808591801919,0.19888746983395095,0.7104074984987735,178.21193,74.67787,0.10187594889898512,89.49555555555555,20.89239580491275,89.49555555555555,20.89239580491275,89.49555555555555,20.89239580491275
1106,RLC3_00_20260111222213_baia4_RLC3.jpg,5.9535494,0.39454555422312293,0.2007959429346186,0.6777638135972318,178.31866,64.8082,0.10827696962420062,44.08777777777778,4.091191833351738,44.08777777777778,4.091191833351738,44.08777777777778,4.091191833351738
1106,RLC2_00_20260109063524_baia9_RLC2.jpg,0.42305672,0.37990805190308385,0.19991366519101766,0.670736885136189,177.3734,78.6452,0.08133420897348288,44.955555555555556,9.558255432534759,44.955555555555556,9.558255432534759,44.955555555555556,9.558255432534759
1106,20260102_220814_baia14_IPC3.jpg,0.12566018,0.39977743849807384,0.20705400784704436,0.7057540351965738,179.58128,77.363335,0.09762257481340275,57.85777777777778,7.288331279484089,57.85777777777778,7.288331279484089,57.85777777777778,7.288331279484089
1106,20260105_145607_baia16_IPC1.jpg,-3.642496,0.4061750880042754,0.21059020848848872,0.7281315422586635,176.75127,71.28242,0.11812071425080752,135.41,41.105983749327784,135.41,41.105983749327784,135.41,41.105983749327784
1106,20260106_064715_baia23_VIPWX.jpg,-0.533665,0.40570918198754935,0.1834138653108764,0.6955289464321915,177.31108,75.5008,0.09609108080970558,74.38222222222223,7.025075369746384,74.38222222222223,7.025075369746384,74.38222222222223,7.025075369746384
1106,20260108_071611_baia21_IPC2.jpg,5.099308,0.4123933492838419,0.13874990139027796,0.6202220082075056,174.05653,85.918106,0.06343286975157184,60.644444444444446,2.8135035932331425,60.644444444444446,2.8135035932331425,60.644444444444446,2.8135035932331425
1106,20260106_143313_baia21_IPC2.jpg,4.7476406,0.3859687300037725,0.15250412071567448,0.6303520361237864,173.45383,83.505394,0.061928930483403456,68.20111111111112,5.613930974607215,68.20111111111112,5.613930974607215,68.20111111111112,5.613930974607215
1106,20260110_065910_baia19_IPC2.jpg,-3.9292455,0.4003799034395598,0.19170652496403615,0.7111830858854281,176.05458,71.59018,0.10923041639853937,60.24444444444445,16.864236393498594,60.24444444444445,16.864236393498594,60.24444444444445,16.864236393498594
1106,RLC3_00_20260113215304_baia6_RLC3.jpg,1.330525,0.374903076854481,0.18620089777515259,0.6831524696817565,178.74382,80.0074,0.07710389650905197,53.93222222222222,3.043912970641491,53.93222222222222,3.043912970641491,53.93222222222222,3.043912970641491
1106,20260102_220220_baia14_IPC3.jpg,1.1004649,0.3885892865452083,0.2018709060603439,0.6980420941647627,178.84274,77.56517,0.09036082077833053,49.04,12.563817537321652,49.04,12.563817537321652,49.04,12.563817537321652
1106,20260101_065312_baia19_IPC2.jpg,-2.7061858,0.40825222157555746,0.19902247065986856,0.7099247011720121,175.48247,69.6244,0.11695092056577848,74.49777777777778,18.22236097508149,74.49777777777778,18.22236097508149,74.49777777777778,18.22236097508149
1106,RLC2_00_20260109063725_baia9_RLC2.jpg,-1.1075886,0.34509725567997646,0.22630200462398004,0.7080486421115315,175.67827,81.047615,0.07673315474672418,61.00666666666667,12.764010167480892,61.00666666666667,12.764010167480892,61.00666666666667,12.764010167480892
1106,20260101_064711_baia19_IPC2.jpg,-5.168486,0.4148189554271613,0.20046704689926767,0.7074029092864677,175.78586,74.011536,0.11459597844152751,55.733333333333334,17.37993734805227,55.733333333333334,17.37993734805227,55.733333333333334,17.37993734805227
1106,20260108_220104_baia17_VIPWX.jpg,-2.30009,0.4042553152381945,0.22646005081101442,0.7247169374581921,175.513,72.055214,0.11595575690851509,7.247777777777777,1.3669697044336815,7.247777777777777,1.3669697044336815,7.247777777777777,1.3669697044336815
1106,20260101_065422_baia19_IPC2.jpg,-3.3495173,0.4017714714764005,0.21156859025230082,0.706550031816098,176.16614,70.71938,0.11637621040797447,55.41555555555556,20.049067094456657,55.41555555555556,20.049067094456657,55.41555555555556,20.049067094456657
1106,20260104_221710_baia19_IPC2.jpg,-1.7686472,0.3886936850329076,0.1965938546637892,0.7162801660779177,175.91475,69.35315,0.10652897706652306,40.367777777777775,11.506774118634812,40.367777777777775,11.506774118634812,40.367777777777775,11.506774118634812
1106,20260101_064910_baia19_IPC2.jpg,-4.816029,0.41561783765250254,0.20109381351290662,0.7092536814028803,176.84042,73.20116,0.11719234773646792,42.02777777777778,15.082672381671609,42.02777777777778,15.082672381671609,42.02777777777778,15.082672381671609
1106,20260101_065711_baia19_IPC2.jpg,-1.9188764,0.4061803467186987,0.21207134655933962,0.6742129390143486,177.91605,67.15882,0.12110313936494763,73.91111111111111,13.059729829130331,73.91111111111111,13.059729829130331,73.91111111111111,13.059729829130331
1106,20260108_220004_baia17_VIPWX.jpg,-3.611093,0.38501867724588884,0.21434487409129785,0.7124318136072451,177.3348,72.68659,0.10712495488932283,11.918888888888889,2.0755397929451425,11.918888888888889,2.0755397929451425,11.918888888888889,2.0755397929451425
1106,20260106_065104_baia23_VIPWX.jpg,-1.0936922,0.4125655368029653,0.22606433057101663,0.7101149071450402,179.69673,77.14219,0.10962971488186166,92.1511111111111,18.29163284397447,92.1511111111111,18.29163284397447,92.1511111111111,18.29163284397447
1106,20260108_145406_baia24_VIPWX.jpg,3.2022974,0.428607498039701,0.21006045314870722,0.6807989254127761,178.2824,73.95684,0.10951876751656171,70.42,10.178585363398982,70.42,10.178585363398982,70.42,10.178585363398982
1106,20260107_214607_baia23_VIPWX.jpg,-1.6568358,0.39528883912415835,0.17749247524015485,0.6933464233479042,176.75592,75.7332,0.09048472760095036,48.647777777777776,17.593728224555083,48.647777777777776,17.593728224555083,48.647777777777776,17.593728224555083
1106,20260106_143611_baia21_IPC2.jpg,3.262718,0.39480109561924065,0.15256705917589164,0.6227769857696173,175.91446,86.00159,0.06301584156907702,68.44666666666667,5.139005524201913,68.44666666666667,5.139005524201913,68.44666666666667,5.139005524201913
1122,20260102_142606_baia23_VIPWX.jpg,-0.41399747,0.40627058576587866,0.20182621440097664,0.7140930240184892,178.50706,74.224,0.10469091384320217,85.39,5.074567305035311,85.39,5.074567305035311,85.39,5.074567305035311
1122,20260105_213504_baia24_VIPWX.jpg,3.1138802,0.4050114543861021,0.21610102733531183,0.7078968808306858,176.33183,82.14583,0.09183825205378772,30.296666666666667,2.472018967924352,30.296666666666667,2.472018967924352,30.296666666666667,2.472018967924352
1122,20260102_143606_baia23_VIPWX.jpg,1.5689607,0.3459122408869896,0.17609206856422574,0.6175587332037826,175.07803,74.12019,0.07067347472955261,83.58555555555556,6.351938656139401,83.58555555555556,6.351938656139401,83.58555555555556,6.351938656139401
1122,20260102_215009_baia17_IPC1.jpg,-0.243279,0.4083901546629226,0.17216945789022095,0.6632405257868874,179.44432,76.61833,0.09144927677968535,33.28777777777778,4.653131031366056,33.28777777777778,4.653131031366056,33.28777777777778,4.653131031366056
1122,RLC1_00_20260103214649_baia12_RLC1.jpg,-0.6718916,0.3407357189509646,0.15819838349075563,0.6539110229099678,175.47653,69.400444,0.07220649910567509,25.212222222222223,5.585941237264571,25.212222222222223,5.585941237264571,25.212222222222223,5.585941237264571
1122,20260106_062926_baia13_IPC1.jpg,4.6364813,0.3529210523488103,0.1459573622532116,0.6679302959414913,176.00099,73.32008,0.06539024413473594,70.91777777777777,27.748031272617755,70.91777777777777,27.748031272617755,70.91777777777777,27.748031272617755
1122,RLC4_00_20260102064124_baia1_RLC4.jpg,3.2939386,0.3971701577608663,0.22471290390122609,0.6904204232231532,172.84154,68.55826,0.11455577098220532,38.13111111111111,5.450640012256348,38.13111111111111,5.450640012256348,38.13111111111111,5.450640012256348
1122,20260110_215225_baia13_IPC3.jpg,2.0848823,0.41497957738838254,0.1467592323684421,0.5867754959346564,175.1973,86.77852,0.0676251433503529,81.40333333333334,4.132606118823004,81.40333333333334,4.132606118823004,81.40333333333334,4.132606118823004
1122,20260102_214707_baia17_IPC1.jpg,-1.3479995,0.41637996581270303,0.1953059354079002,0.6696550472202372,179.77443,75.55912,0.1050707562424335,33.708888888888886,6.191905907346468,33.708888888888886,6.191905907346468,33.708888888888886,6.191905907346468
1122,RLC1_00_20260114062343_baia12_RLC1.jpg,1.4612498,0.3923964081467969,0.19913021790018048,0.6897796586454076,179.00928,73.720825,0.09491123007485823,27.33111111111111,1.6025427326210504,27.33111111111111,1.6025427326210504,27.33111111111111,1.6025427326210504
1122,20260102_142810_baia23_IPC2.jpg,-2.999892,0.4294826852230763,0.21717202513991046,0.734021289735906,179.27045,69.702896,0.13028953004621416,161.3022222222222,3.9779664759711864,161.3022222222222,3.9779664759711864,161.3022222222222,3.9779664759711864
1122,RLC4_00_20260103213900_baia12_RLC4.jpg,2.0781999,0.36156322842785077,0.18876228179376098,0.6897485964113216,179.34627,74.44788,0.08008610830439493,61.25333333333333,18.268437870333145,61.25333333333333,18.268437870333145,61.25333333333333,18.268437870333145
1122,20260101_063510_baia20_IPC2.jpg,2.8943365,0.41402574929082986,0.16493976643747052,0.6504119110562184,179.79921,77.51423,0.08366493494819147,40.08222222222222,2.060721436659058,40.08222222222222,2.060721436659058,40.08222222222222,2.060721436659058
1122,20260103_063612_baia17_IPC1.jpg,0.46782038,0.36702153637085827,0.21451717822504565,0.698368891057352,179.4796,71.93514,0.09503045359902669,49.37888888888889,6.2581323881533795,49.37888888888889,6.2581323881533795,49.37888888888889,6.2581323881533795
1122,RLC1_00_20260114220553_baia10_RLC1.jpg,7.2604856,0.3779255445900227,0.21634619931843774,0.7262112303042586,177.34782,65.18207,0.10983537283662517,77.41555555555556,14.062502631001125,77.41555555555556,14.062502631001125,77.41555555555556,14.062502631001125
1122,RLC1_00_20260114215751_baia10_RLC1.jpg,6.7757754,0.36221731627340253,0.21697818475070632,0.7296019921468546,178.32565,63.78255,0.10559696342163698,64.43444444444444,11.488212907257122,64.43444444444444,11.488212907257122,64.43444444444444,11.488212907257122
1122,20260102_143104_baia23_VIPWX.jpg,-0.95238286,0.43294307492748907,0.2087612889369022,0.7329466485602606,179.72374,73.77618,0.11698526097355466,97.94,10.20156632853777,97.94,10.20156632853777,97.94,10.20156632853777
1122,RLC1_00_20260104065151_baia10_RLC1.jpg,6.0494833,0.3580859131110027,0.21336973232549977,0.7246534739229098,177.11655,63.32976,0.10367720714611553,65.57444444444444,12.545916211271575,65.57444444444444,12.545916211271575,65.57444444444444,12.545916211271575
1122,RLC1_00_20260103214549_baia12_RLC1.jpg,0.7017567,0.33680437832836363,0.14345730661299635,0.6351674017066886,177.20137,74.99583,0.05959394345625593,25.7,5.243090691567332,25.7,5.243090691567332,25.7,5.243090691567332
1122,20260108_063612_baia19_IPC2.jpg,-3.5243068,0.43347487699545173,0.21265435380155032,0.7362940965117,179.24825,67.75733,0.13498212938795742,34.032222222222224,1.9911095610113014,34.032222222222224,1.9911095610113014,34.032222222222224,1.9911095610113014
1122,20260101_062818_baia20_IPC2.jpg,1.7941641,0.4098820944201789,0.1957452976436727,0.7129908601580669,177.71997,72.460754,0.10412211960756544,174.04888888888888,36.18289726267077,174.04888888888888,36.18289726267077,174.04888888888888,36.18289726267077
1122,20260109_064904_baia23_VIPWX.jpg,1.9247408,0.39079615180805116,0.2147767866749714,0.7011720455923499,178.59624,73.72331,0.10084571978246183,70.55111111111111,20.16252433735223,70.55111111111111,20.16252433735223,70.55111111111111,20.16252433735223
1122,20260106_063436_baia13_IPC3.jpg,-2.611756,0.42499797726979804,0.22400635835243915,0.7247585971454635,179.53902,67.03731,0.13593699536439657,90.40444444444445,16.833986199294113,90.40444444444445,16.833986199294113,90.40444444444445,16.833986199294113
1122,20260109_064104_baia23_VIPWX.jpg,1.1893746,0.3952904257286284,0.220166993381862,0.7117576445112739,179.95152,73.61197,0.1043332140234823,60.15555555555556,13.342755929809597,60.15555555555556,13.342755929809597,60.15555555555556,13.342755929809597
1122,20260102_215107_baia17_IPC1.jpg,-0.032175723,0.40876715664467306,0.1831040996540863,0.6450226991606641,176.89693,77.58213,0.09323692547507516,33.07,4.282080231746145,33.07,4.282080231746145,33.07,4.282080231746145
1122,20260101_063411_baia20_IPC2.jpg,3.5602531,0.4088546151203047,0.1720042502937958,0.6560296712085907,178.0936,74.45331,0.08807914956011494,91.60666666666667,58.0095850317476,91.60666666666667,58.0095850317476,91.60666666666667,58.0095850317476
1122,20260107_062612_baia24_VIPWX.jpg,4.0792336,0.3547643292476379,0.2069777137080116,0.6863224474315218,174.90298,69.73367,0.08952572029474262,54.64,7.382062343576113,54.64,7.382062343576113,54.64,7.382062343576113
1122,RLC1_00_20260114062443_baia12_RLC1.jpg,-0.6863497,0.41029734714768856,0.19872776179177137,0.7022580568572311,178.5868,70.39777,0.11302641895105052,23.147777777777776,1.6922521336818037,23.147777777777776,1.6922521336818037,23.147777777777776,1.6922521336818037
1122,20260108_221320_baia17_IPC3.jpg,2.477767,0.3805218834007246,0.14254570227943186,0.60859212425526,174.8828,77.41563,0.06646167567425623,29.496666666666666,3.7648948635165542,29.496666666666666,3.7648948635165542,29.496666666666666,3.7648948635165542
1122,20260101_214307_baia17_IPC1.jpg,-1.3362461,0.3949611867417079,0.19440656697094574,0.6803450730604947,179.00475,71.7895,0.1027377667559755,32.04222222222222,9.090800939872958,32.04222222222222,9.090800939872958,32.04222222222222,9.090800939872958
1122,20260106_062334_baia13_IPC1.jpg,4.1592345,0.3191262278623241,0.14735844451349545,0.6733878760780776,178.64346,64.68097,0.06323858390589258,62.44444444444444,4.923889860468519,62.44444444444444,4.923889860468519,62.44444444444444,4.923889860468519
1122,20260102_142405_baia23_VIPWX.jpg,0.019680146,0.40648768019239095,0.17031508994091057,0.7136284147859105,176.82164,72.83275,0.09667833520864033,83.63222222222223,3.057825217655253,83.63222222222223,3.057825217655253,83.63222222222223,3.057825217655253
1122,20260106_062826_baia13_IPC1.jpg,5.526925,0.3429655639380007,0.13395469016023942,0.6552648225571365,175.0042,73.6749,0.058387382532956576,56.41888888888889,22.509135895574314,56.41888888888889,22.509135895574314,56.41888888888889,22.509135895574314
1122,20260101_063110_baia20_IPC2.jpg,2.8690145,0.3641761383998825,0.18851142313722177,0.6838591683224755,178.3994,68.53245,0.08953908868786624,122.97888888888889,47.33035904844079,122.97888888888889,47.33035904844079,122.97888888888889,47.33035904844079
1122,20260101_062713_baia20_IPC2.jpg,2.9674845,0.4029982716057807,0.181722104657323,0.6502512942367917,179.36171,71.13036,0.09526012551639561,54.026666666666664,19.208081632479598,54.026666666666664,19.208081632479598,54.026666666666664,19.208081632479598
1122,RLC1_00_20260104143245_baia12_RLC1.jpg,2.5269475,0.36597008033044787,0.20230622522676933,0.7077246123714469,178.37428,74.75742,0.08527246507238732,32.95444444444445,2.6240622075583118,32.95444444444445,2.6240622075583118,32.95444444444445,2.6240622075583118
1122,20260109_064303_baia23_VIPWX.jpg,2.2730162,0.3895560004861542,0.20612532969997036,0.707611511619725,179.56523,72.04773,0.09972033241313509,51.73555555555556,9.44110764583515,51.73555555555556,9.44110764583515,51.73555555555556,9.44110764583515
1122,RLC4_00_20260102064425_baia1_RLC4.jpg,3.319703,0.39695084990074686,0.22384587529684236,0.692138365473257,173.38309,68.03087,0.11539321091903722,32.727777777777774,2.4359131428493446,32.727777777777774,2.4359131428493446,32.727777777777774,2.4359131428493446
1122,20260102_215419_baia17_IPC1.jpg,1.5471761,0.42901849345426246,0.16189055502996452,0.6065144354364791,175.70865,81.41839,0.08795318924380811,39.266666666666666,7.317710631672237,39.266666666666666,7.317710631672237,39.266666666666666,7.317710631672237
1122,RLC2_00_20260112215726_baia5_RLC2.jpg,2.868717,0.4053880469718564,0.2149734782146474,0.7299039924159524,176.45027,75.08176,0.10313014692458858,68.44888888888889,7.65249769602411,68.44888888888889,7.65249769602411,68.44888888888889,7.65249769602411
1122,20260106_062240_baia13_IPC3.jpg,-2.1420164,0.39176796742920655,0.2188680913480507,0.7345815343598399,174.45456,64.16167,0.12559538250226326,68.90444444444445,17.968360533084635,68.90444444444445,17.968360533084635,68.90444444444445,17.968360533084635
1122,20260104_214415_baia16_IPC1.jpg,-3.643137,0.45581543515233414,0.21040053887508176,0.730819988337502,179.83806,68.93444,0.1422212401495713,21.51888888888889,5.233299244993957,21.51888888888889,5.233299244993957,21.51888888888889,5.233299244993957
1122,RLC1_00_20260103213847_baia12_RLC1.jpg,1.0863879,0.37530760502777655,0.20373597115550912,0.6892408622014786,177.43639,72.84004,0.08949054786068154,29.204444444444444,4.657655850821458,29.204444444444444,4.657655850821458,29.204444444444444,4.657655850821458
1122,RLC3_00_20260113061716_baia6_RLC3.jpg,0.0843742,0.37915001548340715,0.20221268083931923,0.6805485726100662,174.94281,72.8414,0.09288940351012495,57.986666666666665,3.2245309736456247,57.986666666666665,3.2245309736456247,57.986666666666665,3.2245309736456247
1122,20260106_062144_baia13_IPC3.jpg,-2.0835319,0.4212177717910175,0.21262114937333684,0.744765153669585,179.67075,68.05715,0.12649139540568066,77.01333333333334,11.634519519277298,77.01333333333334,11.634519519277298,77.01333333333334,11.634519519277298
1122,20260110_214815_baia13_IPC3.jpg,1.7516855,0.38147995952946817,0.1416764770137108,0.630851027789939,176.3385,80.25758,0.06557042463790239,79.63555555555556,6.680025134868067,79.63555555555556,6.680025134868067,79.63555555555556,6.680025134868067
1122,RLC3_00_20260114063119_baia12_RLC3.jpg,2.2855031,0.4173318515260047,0.2144339985253664,0.7130468917125679,177.71046,72.11578,0.11447692955047153,83.17888888888889,12.063544664672287,83.17888888888889,12.063544664672287,83.17888888888889,12.063544664672287
1122,20260104_213906_baia16_IPC1.jpg,-3.6591656,0.4508839803698386,0.22134985578819313,0.7312200537438142,179.28098,72.86517,0.1344274280956413,21.43,4.547843200658724,21.43,4.547843200658724,21.43,4.547843200658724
1122,RLC1_00_20260114062242_baia12_RLC1.jpg,0.04435687,0.35304212628056014,0.20387322221002754,0.680030304776161,174.32007,67.96512,0.08998407794215425,22.00777777777778,2.140338902436703,22.00777777777778,2.140338902436703,22.00777777777778,2.140338902436703
1122,20260106_063026_baia13_IPC1.jpg,4.7775116,0.3611161282911002,0.15106169595292301,0.6366574268047434,175.96098,75.39586,0.06353935532107484,51.17333333333333,20.887235868401117,51.17333333333333,20.887235868401117,51.17333333333333,20.887235868401117
1221,RLC1_00_20260112220957_baia11_RLC1.jpg,3.4906454,0.35658922396207837,0.19903948930807253,0.6895773028942423,177.11613,62.4397,0.10016422980652916,90.30222222222223,8.251181434299479,90.30222222222223,8.251181434299479,90.30222222222223,8.251181434299479
1221,RLC4_00_20260102062820_baia4_RLC4.jpg,3.151524,0.3788482550345968,0.21200839061984372,0.6905984961218642,176.00633,70.00595,0.09949286732011417,43.943333333333335,8.049852310584475,43.943333333333335,8.049852310584475,43.943333333333335,8.049852310584475
1221,20260101_070216_baia17_IPC2.jpg,-0.3795188,0.3907869492260309,0.1966877835303226,0.7024880409459203,178.4027,68.56254,0.10707190429242824,39.80777777777778,8.105124960004254,39.80777777777778,8.105124960004254,39.80777777777778,8.105124960004254
1221,20260104_215714_baia15_IPC3.jpg,3.2321136,0.3772582716529303,0.12839937930823772,0.607925268955344,176.11783,71.91011,0.06906267048867322,99.1,3.3331666624997918,99.1,3.3331666624997918,99.1,3.3331666624997918
1221,20260108_214019_baia14_IPC2.jpg,0.048813727,0.3991278435991407,0.19424201174631803,0.710713018678492,179.82416,71.450836,0.10368420122522042,68.43666666666667,10.44825291084059,68.43666666666667,10.44825291084059,68.43666666666667,10.44825291084059
1221,RLC1_00_20260104065652_baia11_RLC1.jpg,3.8661766,0.35446331611712295,0.21229381727546312,0.7113561321930264,177.1698,68.79486,0.09311202706381075,97.44888888888889,9.139088751613945,97.44888888888889,9.139088751613945,97.44888888888889,9.139088751613945
1221,RLC3_00_20260109065127_baia4_RLC3.jpg,5.6338315,0.36920399861139747,0.22051196223955344,0.7165628076082551,175.81323,60.503235,0.11781213615784887,48.33222222222222,7.474524552367905,48.33222222222222,7.474524552367905,48.33222222222222,7.474524552367905
1221,20260107_070113_baia16_IPC1.jpg,-3.7306228,0.4152263889149648,0.2152173346907604,0.6971750820482291,177.30855,67.631584,0.12819201070409514,92.55777777777777,13.16974628775933,92.55777777777777,13.16974628775933,92.55777777777777,13.16974628775933
1221,20260101_071015_baia17_IPC2.jpg,0.9453184,0.3995552857135875,0.20143159551364798,0.7074454479645185,178.69688,72.552864,0.10404429810723109,54.062222222222225,15.568647823806934,54.062222222222225,15.568647823806934,54.062222222222225,15.568647823806934
1221,RLC1_00_20260113214651_baia12_RLC1.jpg,1.6270561,0.35849217890990065,0.19675705704203678,0.678164203714512,179.69801,73.2973,0.08268556889104758,70.55222222222223,8.541177745718128,70.55222222222223,8.541177745718128,70.55222222222223,8.541177745718128
